Title,Company,Location,Experience,Salary,Description,Skills,Job Link
Senior Java Microservices Developer,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,Experience in working on products that have transitioned to Cloud from a deployment per...,"Manager Quality Assurance, Project management, MySQL, Javascript, Performance testing, Agile, HTML, JIRA",https://www.naukri.com/job-listings-senior-java-microservices-developer-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-250225501604
"Account Director - Enterprise, Mid Market",Coursera,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",10-14 Yrs,Not disclosed,Preferred Qualifications: . Enterprise sales experience at a SaaS company . Basic Quali...,"Product engineering, customer analytics, Interpersonal skills, Analytical, Business analytics, Business strategy, Operations, Enterprise sales",https://www.naukri.com/job-listings-account-director-enterprise-mid-market-coursera-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-10-to-14-years-260225501449
Software Developer 3,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,"Flexible working arrangements A fun, state-of-the-art development environment and ...","Computer science, Automation, Networking, Debugging, Agile, Data structures, Oracle, Troubleshooting",https://www.naukri.com/job-listings-software-developer-3-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-260225501649
Software Developer 2,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,"Design, develop, troubleshoot and debug software programs for Oracle databases, Java...","Agile scrum, Architecture, Scalability, Coding, Action plan, Performance testing, System design, Oracle",https://www.naukri.com/job-listings-software-developer-2-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-260225501629
Applications Developer 3,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,In depth understanding of the fundamentals of distributed systems is a must. You must a...,"Computer science, Automation, Shell scripting, Agile, Perl, Application development, Distribution system, Monitoring",https://www.naukri.com/job-listings-applications-developer-3-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-260225501650
Senior Java Microservices- Core Banking,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-7 Yrs,Not disclosed,Team player . Should be able to work on shifts on rotation basis based on project needs...,"Core Java, SOA, Testing tools, Coding, XML, Javascript, PLSQL, Oracle",https://www.naukri.com/job-listings-senior-java-microservices-core-banking-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-260225501651
Consulting Practice Manager,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",15-17 Yrs,Not disclosed,"Minimum 15+ years of work IT experience in at least 2 of the following products s, Orac...","Finance, Consulting, Business planning, Commerce, Customer service, Oracle SOA, Management, Oracle",https://www.naukri.com/job-listings-consulting-practice-manager-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-15-to-17-years-260225501615
Consulting Technical Manager,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-8 Yrs,Not disclosed,"Experience with lean UX, agile methodologies, and helping teams be effective applying t...","Product management, Process design, ERP, Automation, Software design, Staffing, Project management, Consulting",https://www.naukri.com/job-listings-consulting-technical-manager-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-250225501184
Senior Systems Analyst - Support,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Not disclosed,- Willingness to work in shifts and on weekends You should be highly experienced in som...,"Oracle database, Database architecture, Performance tuning, Usage, RAC, Database, Support services, Oracle",https://www.naukri.com/job-listings-senior-systems-analyst-support-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-260225501637
Software Developer 3,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-8 Yrs,Not disclosed,Bachelor s degree in Computer Science or equivalent proven experience . 5-8+ years expe...,"Computer science, Cloud computing, Automation, Infrastructure, PLSQL, Oracle, Distribution system, Analytics",https://www.naukri.com/job-listings-software-developer-3-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-8-years-260225501648
Software Developer 3,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Not disclosed,Strong proficiency in SQL . Good to have exposure to Oracle DB and other Oracle product...,"web services, soa, jwt, java development, sql, microservices, spring, coding",https://www.naukri.com/job-listings-software-developer-3-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-260225501645
Software Developer 4,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",7-10 Yrs,Not disclosed,"The ideal candidate will have proven experience designing, building, and implementi...","Computer science, Performance tuning, C++, Networking protocols, Debugging, HTML, HTTP, Oracle",https://www.naukri.com/job-listings-software-developer-4-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-10-years-260225501630
Enterprise Data Mgmt Cloud (EDMCS/Integration) - Lead,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",7-10 Yrs,Not disclosed,"An experienced consulting professional who has an understanding of solutions, industry...","Data management, Performance management, Consulting, Reconciliation, Tax reporting, HTML, Application development, Oracle",https://www.naukri.com/job-listings-enterprise-data-mgmt-cloud-edmcs-integration-lead-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-10-years-250225501639
"Data Associate I (Spanish), ML Data Ops",Amazon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-5 Yrs,Not disclosed,Familiarity with online retail (e-commerce) Graduate or equivalent Passion for deliveri...,"Root cause analysis, Operational excellence, Image processing, Analytical, Machine learning, Workflow, augmented reality, Spanish",https://www.naukri.com/job-listings-data-associate-i-spanish-ml-data-ops-amazon-india-software-dev-centre-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-5-years-240225502035
"Transportation Representative, Transportation Representative",Amazon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-4 Yrs,Not disclosed,Graduation in any specialization from a recognized university. Demonstrates a proficien...,"Matrix, Time management, Process improvement, MS Outlook, Representative, Windows, Management, Troubleshooting",https://www.naukri.com/job-listings-transportation-representative-transportation-representative-amazon-india-software-dev-centre-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-4-years-240225502037
Human Resources Coordinator,Radisson Hotel Group,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-3 Yrs,Not disclosed,"Coordinate the onboarding process for new hires, including documentation Maint...","Training, Employee engagement, HR, Team building, Building, Team, Resource, Hrsd",https://www.naukri.com/job-listings-human-resources-coordinator-radisson-blu-hotel-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-240225501961
Reservation Coordinator,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-1 Yrs,Not disclosed,Supervisory Experience: No supervisory experience . License or Certification: None PREF...,"Supervisor, Reservation, Manager Quality Assurance, Sales, Travel Agent, Inspection, Room, Wholesale",https://www.naukri.com/job-listings-reservation-coordinator-marriott-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-200225502559
Guest Services Associate - Front Office,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-4 Yrs,Not disclosed,Arrange transportation for guests / visitors. Count and secure bank at beginning and en...,"Housekeeping, Supervisor, Station, Loss prevention, Front office, Manager Quality Assurance, Billing, Banking",https://www.naukri.com/job-listings-guest-services-associate-front-office-marriott-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-4-years-240225501988
GUEST SERVICE ASSOCIATE - FRONT OFFICE,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-4 Yrs,Not disclosed,Arrange transportation for guests / visitors . Count and secure bank at beginning and e...,"Housekeeping, Supervisor, Station, Loss prevention, Front office, Manager Quality Assurance, Billing, Banking",https://www.naukri.com/job-listings-guest-service-associate-front-office-marriott-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-4-years-240225501985
Housekeeping Associate,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-5 Yrs,Not disclosed,"Stand, sit, kneel, or walk for an extended period across an entire work shift . Grasp, ...","Housekeeping, Supervisor, Housekeeping Associate, Appliances, Safety training, Room service, Supervision, Safety",https://www.naukri.com/job-listings-housekeeping-associate-marriott-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-5-years-200225502554
PMO_Cash & Bank Management Professional,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-4 Yrs,Not disclosed,Bachelor s degree from a reputed college Professional written and verbal fluency i...,"Administration, Online banking, Senior Analyst, Treasury operations, Anti money laundering, Banking, Account management, Transaction processing",https://www.naukri.com/job-listings-pmo-cash-bank-management-professional-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-250225501126
Online Australian English Teacher,Global Lt,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-4 Yrs,Not disclosed,"A degree or certification in language teaching, education, instructional design, lingui...","teaching english, language teaching, linguistics, project management, english literature, teaching, english language, scope management",https://www.naukri.com/job-listings-online-australian-english-teacher-global-lt-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-250225501033
QA Analyst 2-ProdDev,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,"Responsible for developing, applying and maintaining quality standards for company pro...","project management, quality control, quality audit, iso, documentation, preventive action, spc, problem solving",https://www.naukri.com/job-listings-qa-analyst-2-proddev-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-250225501103
Master Principal Sales Consultant,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Not disclosed,"Job Overview: For the role of Principle Sales Consultant for JAPAC, we are searchin...","Product management, Supply chain, Trade, Trade finance, Customer satisfaction, Technical sales, Sales process, Oracle",https://www.naukri.com/job-listings-master-principal-sales-consultant-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-250225501111
Consulting Technical Manager,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",15-20 Yrs,Not disclosed,"As a recognized authority and leading contributor within their practice, this senior-...","Solution design, Architect, Technology solutions, Budgeting, Oracle, Software solutions, Sales consulting, Management",https://www.naukri.com/job-listings-consulting-technical-manager-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-15-to-20-years-250225501110
Oracle EPM Consultant/Lead,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,. Additional Requirements: . EPM Experience 5+ Years . Experience in Implementation of ...,"Solution architecture, Financial statements, Performance management, Architecture, Financial reporting, Diversity and Inclusion, Consulting, Application development",https://www.naukri.com/job-listings-oracle-epm-consultant-lead-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-250225501163
"Lead Software Engineer - Java, SpringBoot, Microservices",JPMorgan Chase Bank,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,Not disclosed,"Required qualifications, capabilities, and skills Preferred qualifications, capabilitie...","Automation, NoSQL, Artificial Intelligence, Machine learning, Agile, System design, Application development, Investment banking",https://www.naukri.com/job-listings-lead-software-engineer-java-springboot-microservices-jpmorgan-chase-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-250225500690
Oracle Fusion HCM Functional Consultant,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Not disclosed,Minimum 5 to 12 years of experience in Oracle Fusion HCM Functional ConsultantRelevant ...,"orc, functional, oracle, oracle core hr, otl, oracle fusion hcm, core hr, oracle fusion",https://www.naukri.com/job-listings-oracle-fusion-hcm-functional-consultant-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-250225501168
Software Developer 3,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Not disclosed,The ideal candidate will be technically strong and must have an understanding of large-...,"Object oriented design, C++, Networking, Software development, Operating systems, PAAS, SDK, Oracle",https://www.naukri.com/job-listings-software-developer-3-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-250225501171
Software Developer 2,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",7-9 Yrs,Not disclosed,The ideal candidate will be technically strong and must have an understanding of large-...,"Object oriented design, C++, Networking, Operating systems, Software development, PAAS, SDK, Oracle",https://www.naukri.com/job-listings-software-developer-2-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-9-years-250225501162
Senior Software Developer,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Not disclosed,Minimum 5 Years of Experience in designing and implementing web applications using J2EE...,"Cloud computing, Linux, Project management, Debugging, Javascript, Agile, HTTP, JSON",https://www.naukri.com/job-listings-senior-software-developer-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-250225501139
Consulting Solution Specialist,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Not disclosed,"He should have good understanding of OCI foundation services (i.e. Streaming, ATP, Obje...","spring boot, Networking, Architecture, Consulting, Cloud, Manager Technology, Oracle, Business solutions",https://www.naukri.com/job-listings-consulting-solution-specialist-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-250225501109
"Manager, CSS Global Expertise Center",Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",6-10 Yrs,Not disclosed,Leadership and management of delivery team responsible for providing customers with t...,"Unix, Computer science, Performance tuning, PMP, Project management, Shell scripting, Presales, Support services",https://www.naukri.com/job-listings-manager-css-global-expertise-center-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-250225501129
Area Officer-Pune /Vashi/ Hyderabad,BOMBAY INTELLIGENCE SECURITY (BIS),"Hyderabad, Navi Mumbai, Pune",2-7 Yrs,2.5-4 Lacs PA,Graduate or 12th passed with 3-8 years of field experience in private security|Manage s...,"Security Services, Security Operations, Security, Operations",https://www.naukri.com/job-listings-area-officer-pune-vashi-hyderabad-bombay-intelligence-security-bis-hyderabad-navi-mumbai-pune-2-to-7-years-160124002765
Front Office Associate,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-3 Yrs,Not disclosed,Accept and record wake-up call requests and deliver to appropriate department . Count b...,"Supervisor, Printing, Loss prevention, Front Office Associate, Manager Quality Assurance, Billing, Banking, Room",https://www.naukri.com/job-listings-front-office-associate-marriott-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-200225502544
Front Office Associate,Marriott,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-3 Yrs,Not disclosed,"Guest Experience Experts will be on their feet and moving around (stand, sit, or walk f...","Front Office Associate, Quality standards, Operations, Quality, Front, Office, Front office",https://www.naukri.com/job-listings-front-office-associate-marriott-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-200225502543
S&C -GN - SC&O Operations & Process Transformation Manager,Accenture,"Mumbai, Pune, Gurugram",6-10 Yrs,Not disclosed,MBA preferred with 6+ years in business process management and expertise in BPM tools l...,"Business Process Management, erp, project management, lean six sigma, presentation skills, crm analytics, signavio, process operations",https://www.naukri.com/job-listings-s-c-gn-sc-o-operations-process-transformation-manager-accenture-solutions-pvt-ltd-mumbai-pune-gurugram-6-to-10-years-260225917728
Systems Administrator,Red Hat,"Mumbai, Pune, Bengaluru",3-5 Yrs,Not disclosed,3+ years of experience in system administration with a Bachelor's degree in a related f...,"Python, container, linux system administration, kubernetes, customer service, openshift, redhat linux, networking",https://www.naukri.com/job-listings-systems-administrator-red-hat-india-pvt-ltd-mumbai-pune-bengaluru-3-to-5-years-250225911458
ServiceNow Developer,Red Hat,"Mumbai, Pune, Bengaluru",2-6 Yrs,Not disclosed,Bachelor's degree and 2 years as a ServiceNow application developer; proficient in Java...,"ServiceNow, kubernetes, it architecture, api integration, service management, plugins, customer service, redhat linux",https://www.naukri.com/job-listings-servicenow-developer-red-hat-india-pvt-ltd-mumbai-pune-bengaluru-2-to-6-years-250225911434
Full Stack Engineer - .Net,Photon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-5 Yrs,Not disclosed,We are looking for a talented Full Stack Developer with strong expertise in .NET (C# or...,"Front end, NoSQL, Postgresql, Web development, Agile, Javascript, ASP.Net, MongoDB",https://www.naukri.com/job-listings-full-stack-engineer-net-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-180225504776
Senior Salesforce Application Developer,Red Hat,"Mumbai, Pune, Bengaluru",5-8 Yrs,Not disclosed,5+ years in software development with 3+ years in Salesforce and Salesforce CPQ; strong...,"Salesforce Application, Salesforce CPQ, SOQL, REST, Agile methodologies, JavaScript, HTML5, Sales Cloud",https://www.naukri.com/job-listings-senior-salesforce-application-developer-red-hat-india-pvt-ltd-mumbai-pune-bengaluru-5-to-8-years-250225920024
Senior Salesforce Software Engineer,Red Hat,"Mumbai, Pune, Bengaluru",5-8 Yrs,Not disclosed,5+ years of experience with SFDC CRM; Bachelor's degree in Computer Science; strong pro...,"Salesforce, systems strategy, SFDC, documentation, Agile, debugging, VisualForce, Scrum methodologies",https://www.naukri.com/job-listings-senior-salesforce-software-engineer-red-hat-india-pvt-ltd-mumbai-pune-bengaluru-5-to-8-years-250225920020
Power BI + SQL - Lead,Leading Client,"Mumbai, Pune, Bengaluru",5-9 Yrs,Not disclosed,"5-9 years of experience in Power BI and SQL, strong analytical skills, and ability to c...","SQL, ADF, Power BI, Microsoft Azure DevOps, data Modeling, DAX, Power Query, Microsoft",https://www.naukri.com/job-listings-power-bi-sql-lead-incline-infotech-mumbai-pune-bengaluru-5-to-9-years-250225909250
DevOps_Platform Engineering,Fractal Analytics,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",4-8 Yrs,Not disclosed,"Experience: 8+ years . Design, implement, and manage CI / CD pipelines using AWS / Azur...","Career development, continuous integration, Automation, Manager Quality Assurance, Version control, GCP, devops, Troubleshooting",https://www.naukri.com/job-listings-devops-platform-engineering-fractal-analytics-ltd-mumbai-pune-chennai-gurugram-bengaluru-4-to-8-years-250225503517
"Software Engineer - Angular,Node",Photon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-9 Yrs,Not disclosed,Experience Range: 6-9 Years . . We are looking for a dynamic Full Stack Developer with ...,"Backend, Front end, Debugging, Cloud, Agile, HTML, Scrum, J2Ee",https://www.naukri.com/job-listings-software-engineer-angular-node-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-9-years-180225504520
Fusion HCM Functional Consultant (Sr Consultant/Principal/Sr Principal,Oracle,"Hybrid - Hyderabad, Pune, Mumbai (All Areas)",5-10 Yrs,Not disclosed,"Minimum experience - 4 years+, overall 4-15 yearsGood to have technical experience like...","Fusion HCM Fucntional, configuration, Consulting, implementation, benefits, talent management, cloud implementation, OTL",https://www.naukri.com/job-listings-fusion-hcm-functional-consultant-sr-consultant-principal-sr-principal-oracle-hyderabad-pune-mumbai-all-areas-5-to-10-years-100724004771
Senior Salesforce Application Developer,Red Hat,"Mumbai, Pune, Bengaluru",5-7 Yrs,Not disclosed,Degree in computer science or related field with 5+ years Salesforce.com experience and...,"CRM software, sosl, rest, soql, sfdc, sql query writing, triggers, salesforce application development",https://www.naukri.com/job-listings-senior-salesforce-application-developer-red-hat-india-pvt-ltd-mumbai-pune-bengaluru-5-to-7-years-250225911438
Genpact Hiring For ETL Lead Engineer,Genpact,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR",6-11 Yrs,Not disclosed,Genpact (NYSE: G) is a global professional services and solutions firm delivering out...,"SSRS, Etl Development, ETL, SSIS, Oracle SQL, Postgresql, Database Design, agile development",https://www.naukri.com/job-listings-genpact-hiring-for-etl-lead-engineer-genpact-hyderabad-secunderabad-bangalore-bengaluru-delhi-ncr-6-to-11-years-260225018774
Genpact Hiring For ODI developer with PL/SQL,Genpact,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR",6-11 Yrs,Not disclosed,Genpact (NYSE: G) is a global professional services and solutions firm delivering outc...,"Oracle Data Integrator, ODI, PLSQL, ETL Tool, SQL, Oracle Cloud, Etl Process, Oracle SOA",https://www.naukri.com/job-listings-genpact-hiring-for-odi-developer-with-pl-sql-genpact-hyderabad-secunderabad-bangalore-bengaluru-delhi-ncr-6-to-11-years-260225018126
Genpact Hiring For AWS data engineer with Pyspark,Genpact,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR",5-10 Yrs,Not disclosed,"With a startup spirit and 115, 000+ curious and courageous minds, we have the expertis...","Aws Lambda, aws redshift, Aws Glue, Python, SQL, Pyspark, Aws Cloud, Dynamo Db",https://www.naukri.com/job-listings-genpact-hiring-for-aws-data-engineer-with-pyspark-genpact-hyderabad-secunderabad-bangalore-bengaluru-delhi-ncr-5-to-10-years-260225018099
Genpact Hiring For Azure Python,Genpact,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR",6-11 Yrs,Not disclosed,"With a startup spirit and 115, 000+ curious and courageous minds, we have the expertise...","Azure Databricks, Azure Data Lake, Data Bricks, Python, azure, SQL, Microsoft Azure, Bricks",https://www.naukri.com/job-listings-genpact-hiring-for-azure-python-genpact-hyderabad-secunderabad-bangalore-bengaluru-delhi-ncr-6-to-11-years-260225018083
Java Full Stack Developer,Hexaware Technologies,"Pune, Bengaluru, Mumbai (All Areas)",8-13 Yrs,Not disclosed,"Experience in Java, Spring Boot, Microservices, and React|Develop and maintain applicat...","Java Fullstack, React.Js, Java Spring Boot, Boot, Spring, Spring Boot, Development, Bootstrap",https://www.naukri.com/job-listings-java-full-stack-developer-hexaware-technologies-pune-bengaluru-mumbai-all-areas-8-to-13-years-270225005952
DE&A - Core - Cloud Data Engineering - Databricks,Zensar,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",8-12 Yrs,Not disclosed,Need good in Business understanding and data requirements 4 Strong Data Modeling concep...,"SQL queries, Data modeling, Cloud, Business understanding, Data Bricks, Engineering, Cloud Data Flow, DES",https://www.naukri.com/job-listings-de-a-core-cloud-data-engineering-databricks-zensar-technologies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-12-years-180225503463
Urgent opening For Store Officer/Incharge(Off Role),Blue Star,"Pune, Mumbai (All Areas)",3-8 Yrs,2.75-3.75 Lacs PA,Any Graduate with 3-8 years of experience in store management and material control|Main...,"Store Operations, Material Control, Inventory Control, Store Supervision, Store Keeping, Material Requirement Planning, Store Management, Store Planning",https://www.naukri.com/job-listings-urgent-opening-for-store-officer-incharge-off-role-blue-star-pune-mumbai-all-areas-3-to-8-years-281224008023
KPMG - Background Verification Analyst,KPMG Assurance and Consulting Services LLP,"Pune, Goregaon, Mumbai (All Areas)",0-1 Yrs,Not disclosed,1-3 years of client service and background verification experience; strong analytical a...,"Bgv, Background Screening, Document Verification, night shift, Customer Service, International Clients, Client Servicing, Data Entry",https://www.naukri.com/job-listings-kpmg-background-verification-analyst-kpmg-assurance-and-consulting-services-llp-pune-goregaon-mumbai-all-areas-0-to-1-years-190225012896
Social Media Specialist at Xl Dynamics India Pvt Ltd,XL Dynamics,"Navi Mumbai, Pune, Mumbai (All Areas)",0-5 Yrs,3-5 Lacs PA,Job Shift: Night Experience: Fresher Proficient in using Google SheetsGood written and ...,"Social Media Marketing, Linkedin, Social Media, Youtube, Instagram, Twitter, Digital Marketing, Facebook",https://www.naukri.com/job-listings-social-media-specialist-at-xl-dynamics-india-pvt-ltd-xl-dynamics-navi-mumbai-pune-mumbai-all-areas-0-to-5-years-260225013714
Safety Officer,Blue Star,"Pune, Mumbai (All Areas)",1-6 Yrs,1.5-3.5 Lacs PA,"Ideally, a safety officer will have a degree in a technical field, such as mechanical e...","EHS, Environment Health Safety, Fire Safety, Industrial Safety, Environment, Safety, Industrial, Fire",https://www.naukri.com/job-listings-safety-officer-blue-star-pune-mumbai-all-areas-1-to-6-years-281024010548
Electrical Engineer,Blue Star,"Pune, Mumbai (All Areas)",1-6 Yrs,2.5-4 Lacs PA,1 to 6 years of experience in electrical engineering with knowledge of transformer inst...,"Electrical Engineering, Engineering, Electricals",https://www.naukri.com/job-listings-electrical-engineer-blue-star-pune-mumbai-all-areas-1-to-6-years-250225010852
Hvac Engineer,Blue Star,"Pune, Ahmedabad, Mumbai (All Areas)",1-6 Yrs,2.25-5 Lacs PA,Good knowledge for Executing the HVAC Package with Plant room including chillers and re...,"HVAC, HVAC Engineering, Engineering",https://www.naukri.com/job-listings-hvac-engineer-blue-star-pune-ahmedabad-mumbai-all-areas-1-to-6-years-250225010073
Isp Engineer,Airtel,"Pune, Ahmedabad, Mumbai (All Areas)",3-8 Yrs,Not disclosed,Female candidates willing to relocate they can also applyProficiency in installing conf...,"ISP, Field Operations, Mux, Ciena, Huawei Server, Olt, switches, Router",https://www.naukri.com/job-listings-isp-engineer-airtel-pune-ahmedabad-mumbai-all-areas-3-to-8-years-260225016311
Patent Associate - At & Mumbai- Chemistry,R.K.Dewan Co.,"Mumbai, Pune",2-7 Yrs,Not disclosed,"Willingness to conduct seminars, workshops and orientation programs to elicit interest ...","Analytical skills, Article writing, Litigation, Patent Associate, IPR, MS Office, Technical support, Patent search",https://www.naukri.com/job-listings-patent-associate-at-mumbai-chemistry-r-k-dewan-co-mumbai-pune-2-to-7-years-250225503530
